OrderID,OrderDate,PromisedDate,DeliveryDate,ProductID,Category,SupplierID,Warehouse,Customer,OrderedQty,DeliveredQty,UnitCost,SellingPrice,Revenue,COGS,InventoryValue,ForecastQty,OnTimeFlag,InFullFlag
ORD653,2023-05-16,2023-05-22,2023-05-22,P1007,Electronics,S106,Dubai Central,Amazon,214,200,5.71,7.41,1482.0,1142.0,7147.84,213,1,0
ORD654,2023-06-24,2023-06-29,2023-06-28,P1037,Electronics,S106,Abu Dhabi Hub,Carrefour,441,434,30.63,46.09,20003.06,13293.42,13348.52,435,1,0
ORD655,2024-01-19,2024-01-22,2024-01-23,P1031,Electronics,S110,Abu Dhabi Hub,Noon,222,205,14.17,21.48,4403.4,2904.85,13970.21,209,0,0
ORD656,2024-10-23,2024-11-01,2024-11-02,P1033,Food,S110,Abu Dhabi Hub,Carrefour,439,427,12.67,20.1,8582.7,5410.09,12229.47,448,0,0
ORD657,2023-07-21,2023-07-28,2023-07-28,P1026,Personal Care,S105,Sharjah DC,Noon,201,195,45.75,76.32,14882.4,8921.25,13946.0,185,1,0
ORD658,2024-01-27,2024-02-04,2024-02-05,P1036,Personal Care,S103,Dubai Central,Spinneys,144,129,28.52,43.5,5611.5,3679.08,1553.9,162,0,0
ORD659,2023-04-11,2023-04-15,2023-04-16,P1010,Personal Care,S104,Sharjah DC,Lulu,72,59,21.5,29.54,1742.86,1268.5,10555.01,44,0,0
ORD660,2024-11-20,2024-11-29,2024-11-27,P1029,Food,S106,Sharjah DC,Spinneys,454,449,29.46,49.78,22351.22,13227.54,5036.0,473,1,0
ORD661,2023-10-19,2023-10-24,2023-10-26,P1036,Food,S109,Sharjah DC,Spinneys,286,282,19.52,29.93,8440.26,5504.64,4408.43,299,0,0
ORD662,2024-12-16,2024-12-22,2024-12-20,P1037,Food,S109,Dubai Central,Spinneys,201,188,33.41,59.83,11248.04,6281.08,10394.87,172,1,0
ORD663,2024-01-01,2024-01-10,2024-01-10,P1018,Electronics,S108,Dubai Central,Amazon,62,49,39.65,57.34,2809.66,1942.85,5307.75,86,1,0
ORD664,2024-11-11,2024-11-14,2024-11-12,P1034,Personal Care,S106,Dubai Central,Carrefour,64,62,12.73,18.81,1166.22,789.26,5676.77,36,1,0
ORD665,2024-10-07,2024-10-12,2024-10-11,P1040,Electronics,S106,Sharjah DC,Carrefour,236,226,14.95,23.23,5249.98,3378.7,15848.33,216,1,0
ORD666,2023-06-01,2023-06-05,2023-06-08,P1012,Personal Care,S108,Abu Dhabi Hub,Amazon,86,75,11.73,14.09,1056.75,879.75,1494.38,86,0,0
ORD667,2024-03-25,2024-03-31,2024-04-02,P1047,Food,S102,Abu Dhabi Hub,Lulu,190,178,13.63,20.35,3622.3,2426.14,12987.28,184,0,0
ORD668,2024-01-31,2024-02-03,2024-02-04,P1024,Personal Care,S104,Abu Dhabi Hub,Carrefour,180,179,8.2,11.41,2042.39,1467.8,19530.32,150,0,0
ORD669,2023-01-11,2023-01-16,2023-01-15,P1030,Food,S108,Sharjah DC,Lulu,385,365,6.56,9.08,3314.2,2394.4,8657.25,409,1,0
ORD670,2024-12-10,2024-12-15,2024-12-15,P1025,Food,S107,Abu Dhabi Hub,Amazon,441,428,37.98,48.33,20685.24,16255.44,4034.77,470,1,0
ORD671,2024-03-16,2024-03-24,2024-03-25,P1023,Food,S108,Sharjah DC,Noon,370,357,38.05,50.59,18060.63,13583.85,6407.03,364,0,0
ORD672,2023-03-05,2023-03-15,2023-03-18,P1049,Personal Care,S101,Abu Dhabi Hub,Noon,327,308,27.16,46.4,14291.2,8365.28,16283.84,335,0,0
ORD673,2023-11-01,2023-11-04,2023-11-02,P1016,Electronics,S102,Dubai Central,Amazon,471,464,8.49,11.48,5326.72,3939.36,12593.17,474,1,0
ORD674,2023-04-20,2023-04-29,2023-04-30,P1038,Food,S105,Abu Dhabi Hub,Noon,461,451,28.46,50.97,22987.47,12835.46,4883.18,457,0,0
ORD675,2024-07-15,2024-07-23,2024-07-26,P1001,Food,S103,Dubai Central,Spinneys,449,439,5.0,6.17,2708.63,2195.0,5881.98,454,0,0
ORD676,2024-09-08,2024-09-13,2024-09-14,P1042,Electronics,S106,Sharjah DC,Noon,252,249,46.46,81.42,20273.58,11568.54,6417.36,223,0,0
ORD677,2023-09-28,2023-10-03,2023-10-06,P1003,Personal Care,S104,Dubai Central,Amazon,448,446,18.76,26.53,11832.38,8366.96,3372.94,453,0,0
ORD678,2024-05-14,2024-05-23,2024-05-21,P1050,Food,S101,Dubai Central,Noon,362,351,11.92,20.57,7220.07,4183.92,5866.43,338,1,0
ORD679,2024-10-17,2024-10-20,2024-10-19,P1030,Food,S108,Sharjah DC,Spinneys,450,437,28.39,38.83,16968.71,12406.43,16965.73,438,1,0
ORD680,2023-10-22,2023-10-30,2023-10-28,P1041,Personal Care,S101,Sharjah DC,Amazon,76,70,45.84,62.28,4359.6,3208.8,6808.28,77,1,0
ORD681,2024-03-27,2024-04-02,2024-04-01,P1008,Personal Care,S102,Sharjah DC,Amazon,220,220,33.58,48.49,10667.8,7387.6,5612.9,210,1,1
ORD682,2024-10-30,2024-11-03,2024-11-06,P1023,Food,S109,Sharjah DC,Noon,465,459,35.29,59.78,27439.02,16198.11,10211.0,454,0,0
ORD683,2024-11-06,2024-11-14,2024-11-17,P1009,Food,S108,Sharjah DC,Amazon,179,178,26.72,41.84,7447.52,4756.16,1368.85,169,0,0
ORD684,2024-02-09,2024-02-18,2024-02-19,P1049,Personal Care,S106,Sharjah DC,Carrefour,226,210,9.64,15.79,3315.9,2024.4,13779.03,228,0,0
ORD685,2024-07-27,2024-07-30,2024-08-01,P1029,Food,S106,Dubai Central,Lulu,320,304,9.94,13.7,4164.8,3021.76,5916.85,290,0,0
ORD686,2024-04-28,2024-05-02,2024-05-03,P1031,Food,S109,Sharjah DC,Noon,311,308,23.96,40.79,12563.32,7379.68,18353.45,300,0,0
ORD687,2023-06-24,2023-06-27,2023-06-27,P1015,Personal Care,S104,Abu Dhabi Hub,Carrefour,393,375,34.34,47.01,17628.75,12877.5,3199.61,391,1,0
ORD688,2023-03-05,2023-03-09,2023-03-07,P1031,Food,S103,Abu Dhabi Hub,Lulu,474,474,10.15,12.57,5958.18,4811.1,9874.88,464,1,1
ORD689,2024-02-16,2024-02-26,2024-02-24,P1003,Personal Care,S109,Sharjah DC,Noon,470,465,18.05,29.66,13791.9,8393.25,9340.57,486,1,0
ORD690,2023-03-12,2023-03-19,2023-03-19,P1007,Food,S106,Sharjah DC,Spinneys,348,337,22.06,35.58,11990.46,7434.22,5336.97,318,1,0
ORD691,2024-07-26,2024-07-31,2024-07-30,P1022,Food,S110,Abu Dhabi Hub,Carrefour,301,288,38.22,51.43,14811.84,11007.36,14771.21,282,1,0
ORD692,2023-08-04,2023-08-10,2023-08-10,P1049,Food,S104,Abu Dhabi Hub,Carrefour,221,219,16.94,25.0,5475.0,3709.86,18740.28,219,1,0
ORD693,2023-04-20,2023-04-26,2023-04-29,P1019,Food,S102,Abu Dhabi Hub,Noon,329,324,14.65,22.84,7400.16,4746.6,18962.25,331,0,0
ORD694,2024-05-31,2024-06-07,2024-06-08,P1020,Food,S105,Sharjah DC,Noon,319,307,23.2,31.71,9734.97,7122.4,10691.44,320,0,0
ORD695,2023-10-10,2023-10-19,2023-10-20,P1041,Personal Care,S108,Abu Dhabi Hub,Lulu,448,437,22.28,39.88,17427.56,9736.36,3533.76,452,0,0
ORD696,2024-10-08,2024-10-14,2024-10-16,P1048,Electronics,S103,Abu Dhabi Hub,Lulu,166,156,23.9,41.5,6474.0,3728.4,2770.87,170,0,0
ORD697,2024-10-26,2024-11-02,2024-10-31,P1013,Food,S105,Abu Dhabi Hub,Amazon,414,395,18.98,29.67,11719.65,7497.1,12432.18,396,1,0
ORD698,2024-12-09,2024-12-14,2024-12-17,P1030,Food,S110,Dubai Central,Amazon,122,106,25.75,42.09,4461.54,2729.5,12352.97,144,0,0
ORD699,2024-09-23,2024-09-26,2024-09-28,P1006,Electronics,S103,Abu Dhabi Hub,Spinneys,201,186,38.75,50.86,9459.96,7207.5,19824.84,180,0,0
ORD700,2023-10-12,2023-10-16,2023-10-15,P1021,Personal Care,S108,Sharjah DC,Lulu,219,212,36.51,44.34,9400.08,7740.12,12963.73,234,1,0
ORD701,2024-12-30,2025-01-02,2025-01-05,P1005,Electronics,S103,Dubai Central,Lulu,408,404,19.05,25.8,10423.2,7696.2,2724.97,401,0,0
ORD702,2024-05-19,2024-05-28,2024-05-30,P1023,Personal Care,S106,Sharjah DC,Spinneys,118,99,45.51,73.87,7313.13,4505.49,2245.04,138,0,0
ORD703,2023-06-24,2023-07-02,2023-07-01,P1039,Electronics,S101,Dubai Central,Amazon,227,223,28.61,50.78,11323.94,6380.03,17015.53,218,1,0
ORD704,2023-07-02,2023-07-06,2023-07-06,P1004,Food,S104,Abu Dhabi Hub,Carrefour,183,164,14.84,18.71,3068.44,2433.76,11667.55,195,1,0
ORD705,2024-09-26,2024-09-30,2024-10-01,P1019,Food,S104,Dubai Central,Lulu,294,285,36.51,50.69,14446.65,10405.35,4932.67,296,0,0
ORD706,2023-05-04,2023-05-11,2023-05-10,P1002,Personal Care,S104,Sharjah DC,Amazon,427,408,23.95,41.96,17119.68,9771.6,10006.2,403,1,0
ORD707,2023-03-20,2023-03-29,2023-03-28,P1048,Personal Care,S104,Abu Dhabi Hub,Noon,487,482,19.89,32.32,15578.24,9586.98,19175.91,500,1,0
ORD708,2024-04-19,2024-04-28,2024-04-29,P1022,Electronics,S107,Sharjah DC,Noon,315,301,14.87,25.87,7786.87,4475.87,15335.48,329,0,0
ORD709,2023-04-06,2023-04-12,2023-04-15,P1027,Electronics,S105,Abu Dhabi Hub,Lulu,429,417,27.16,35.99,15007.83,11325.72,5230.17,444,0,0
ORD710,2023-07-10,2023-07-16,2023-07-16,P1044,Food,S106,Dubai Central,Lulu,293,284,19.91,32.77,9306.68,5654.44,7398.41,289,1,0
ORD711,2023-12-01,2023-12-08,2023-12-08,P1044,Food,S107,Sharjah DC,Amazon,113,105,46.99,63.99,6718.95,4933.95,19027.97,143,1,0
ORD712,2024-09-12,2024-09-18,2024-09-20,P1009,Electronics,S102,Dubai Central,Lulu,383,372,13.92,24.93,9273.96,5178.24,10867.58,383,0,0
ORD713,2024-02-23,2024-02-26,2024-02-29,P1045,Electronics,S103,Sharjah DC,Carrefour,160,147,12.88,21.52,3163.44,1893.36,9510.59,182,0,0
ORD714,2023-02-04,2023-02-09,2023-02-11,P1008,Food,S108,Sharjah DC,Noon,400,392,7.98,14.18,5558.56,3128.16,16911.59,410,0,0
ORD715,2024-11-16,2024-11-23,2024-11-25,P1040,Personal Care,S107,Dubai Central,Carrefour,198,186,18.69,25.37,4718.82,3476.34,5102.1,203,0,0
ORD716,2023-02-18,2023-02-25,2023-02-28,P1010,Personal Care,S105,Sharjah DC,Spinneys,54,50,15.6,27.89,1394.5,780.0,8089.17,84,0,0
ORD717,2024-01-26,2024-02-04,2024-02-05,P1033,Electronics,S103,Abu Dhabi Hub,Spinneys,399,398,45.2,68.55,27282.9,17989.6,17776.11,374,0,0
ORD718,2023-04-24,2023-04-29,2023-04-28,P1045,Personal Care,S106,Sharjah DC,Amazon,286,284,39.69,59.98,17034.32,11271.96,13972.15,305,1,0
ORD719,2024-08-23,2024-08-29,2024-08-28,P1001,Food,S109,Abu Dhabi Hub,Amazon,189,183,33.08,43.35,7933.05,6053.64,8346.78,208,1,0
ORD720,2023-05-15,2023-05-22,2023-05-23,P1036,Food,S105,Sharjah DC,Carrefour,408,407,48.06,65.55,26678.85,19560.42,8532.75,430,0,0
ORD721,2023-05-26,2023-06-05,2023-06-06,P1043,Food,S108,Dubai Central,Noon,148,129,33.6,43.0,5547.0,4334.4,18625.4,154,0,0
ORD722,2023-09-15,2023-09-18,2023-09-16,P1035,Food,S108,Sharjah DC,Spinneys,495,490,39.73,49.11,24063.9,19467.7,8631.48,507,1,0
ORD723,2023-02-10,2023-02-15,2023-02-13,P1050,Food,S104,Sharjah DC,Amazon,256,252,18.06,31.21,7864.92,4551.12,10801.07,278,1,0
ORD724,2023-08-16,2023-08-26,2023-08-28,P1037,Personal Care,S109,Dubai Central,Lulu,318,308,20.39,29.9,9209.2,6280.12,11699.15,330,0,0
ORD725,2023-11-10,2023-11-20,2023-11-23,P1047,Personal Care,S103,Dubai Central,Spinneys,328,315,7.35,10.98,3458.7,2315.25,14593.23,354,0,0
ORD726,2023-04-18,2023-04-25,2023-04-28,P1015,Personal Care,S102,Sharjah DC,Amazon,254,248,43.55,70.63,17516.24,10800.4,13135.29,253,0,0
ORD727,2024-12-13,2024-12-22,2024-12-21,P1024,Electronics,S101,Sharjah DC,Lulu,55,44,33.36,55.4,2437.6,1467.84,14406.94,62,1,0
ORD728,2023-08-10,2023-08-13,2023-08-11,P1032,Food,S102,Sharjah DC,Noon,250,240,19.17,30.89,7413.6,4600.8,2607.97,245,1,0
ORD729,2023-04-30,2023-05-07,2023-05-05,P1004,Personal Care,S102,Sharjah DC,Noon,349,334,9.23,11.66,3894.44,3082.82,14163.57,319,1,0
ORD730,2024-09-30,2024-10-08,2024-10-10,P1009,Food,S108,Dubai Central,Amazon,250,249,46.49,80.58,20064.42,11576.01,5079.71,268,0,0
ORD731,2023-10-05,2023-10-10,2023-10-12,P1027,Electronics,S102,Abu Dhabi Hub,Carrefour,243,236,35.71,45.0,10620.0,8427.56,14905.69,253,0,0
ORD732,2024-02-23,2024-03-02,2024-03-03,P1046,Electronics,S106,Abu Dhabi Hub,Amazon,480,472,46.08,57.31,27050.32,21749.76,12413.33,479,0,0
ORD733,2023-06-24,2023-07-02,2023-06-30,P1035,Electronics,S108,Sharjah DC,Spinneys,166,162,39.48,56.28,9117.36,6395.76,3095.18,155,1,0
ORD734,2023-11-24,2023-12-04,2023-12-05,P1041,Food,S105,Sharjah DC,Carrefour,388,377,38.04,54.47,20535.19,14341.08,11281.47,414,0,0
ORD735,2023-11-18,2023-11-22,2023-11-24,P1014,Electronics,S106,Sharjah DC,Lulu,186,170,25.19,34.19,5812.3,4282.3,5398.42,157,0,0
ORD736,2024-04-28,2024-05-04,2024-05-04,P1048,Electronics,S108,Abu Dhabi Hub,Amazon,208,200,21.67,31.75,6350.0,4334.0,7593.6,237,1,0
ORD737,2023-04-05,2023-04-09,2023-04-10,P1012,Personal Care,S101,Dubai Central,Amazon,415,410,31.12,38.13,15633.3,12759.2,15237.83,419,0,0
ORD738,2023-04-26,2023-05-02,2023-05-02,P1039,Personal Care,S107,Abu Dhabi Hub,Carrefour,265,262,33.2,53.12,13917.44,8698.4,4901.06,283,1,0
ORD739,2024-11-12,2024-11-21,2024-11-20,P1029,Food,S107,Dubai Central,Carrefour,297,290,9.92,17.52,5080.8,2876.8,7864.29,276,1,0
ORD740,2024-06-10,2024-06-14,2024-06-17,P1037,Electronics,S106,Abu Dhabi Hub,Carrefour,397,396,24.49,34.17,13531.32,9698.04,18969.1,401,0,0
ORD741,2024-01-15,2024-01-23,2024-01-25,P1033,Electronics,S104,Dubai Central,Lulu,322,303,30.17,40.02,12126.06,9141.51,14894.42,339,0,0
ORD742,2023-10-22,2023-10-30,2023-11-01,P1024,Personal Care,S106,Sharjah DC,Amazon,119,112,19.86,30.29,3392.48,2224.32,4128.8,146,0,0
ORD743,2024-03-01,2024-03-08,2024-03-07,P1017,Food,S105,Sharjah DC,Spinneys,422,418,29.02,48.71,20360.78,12130.36,9401.53,413,1,0
ORD744,2024-02-29,2024-03-05,2024-03-06,P1013,Electronics,S110,Sharjah DC,Lulu,317,307,15.85,25.03,7684.21,4865.95,9795.64,331,0,0
ORD745,2024-01-11,2024-01-15,2024-01-14,P1033,Personal Care,S103,Dubai Central,Lulu,86,70,23.06,38.21,2674.7,1614.2,14366.96,70,1,0
ORD746,2023-09-20,2023-09-30,2023-09-29,P1039,Food,S109,Abu Dhabi Hub,Spinneys,359,346,6.79,10.44,3612.24,2349.34,3997.45,353,1,0
ORD747,2024-07-28,2024-08-02,2024-08-05,P1015,Food,S104,Abu Dhabi Hub,Noon,289,287,12.51,18.04,5177.48,3590.37,8682.82,293,0,0
ORD748,2023-09-01,2023-09-04,2023-09-07,P1004,Food,S110,Abu Dhabi Hub,Amazon,459,459,31.46,54.03,24799.77,14440.14,4742.7,469,0,1
ORD749,2024-02-19,2024-02-26,2024-02-24,P1040,Electronics,S106,Sharjah DC,Noon,398,389,17.58,31.53,12265.17,6838.62,11675.96,406,1,0
ORD750,2023-06-13,2023-06-22,2023-06-21,P1002,Electronics,S110,Dubai Central,Spinneys,132,127,13.41,21.73,2759.71,1703.07,15062.03,135,1,0
ORD751,2024-09-23,2024-09-26,2024-09-27,P1031,Electronics,S110,Dubai Central,Amazon,468,463,37.66,63.8,29539.4,17436.58,14896.36,495,0,0
ORD752,2023-10-14,2023-10-23,2023-10-26,P1029,Food,S106,Sharjah DC,Amazon,203,195,38.16,55.65,10851.75,7441.2,6825.18,226,0,0
ORD753,2023-12-05,2023-12-12,2023-12-14,P1036,Personal Care,S108,Dubai Central,Lulu,430,429,14.73,22.49,9648.21,6319.17,9585.43,442,0,0
ORD754,2024-03-06,2024-03-14,2024-03-16,P1033,Food,S103,Dubai Central,Lulu,73,59,36.99,60.7,3581.3,2182.41,2217.4,87,0,0
ORD755,2024-06-28,2024-07-05,2024-07-04,P1019,Food,S104,Abu Dhabi Hub,Lulu,395,392,44.11,62.91,24660.72,17291.12,1842.52,397,1,0
ORD756,2023-12-26,2024-01-01,2023-12-30,P1040,Electronics,S102,Dubai Central,Noon,403,383,14.0,20.41,7817.03,5362.0,1300.95,419,1,0
ORD757,2024-09-08,2024-09-13,2024-09-16,P1017,Electronics,S101,Dubai Central,Carrefour,137,117,45.36,71.31,8343.27,5307.12,16441.93,122,0,0
ORD758,2023-04-12,2023-04-21,2023-04-23,P1007,Electronics,S103,Dubai Central,Spinneys,215,198,23.45,39.92,7904.16,4643.1,4715.63,213,0,0
ORD759,2024-12-12,2024-12-17,2024-12-20,P1008,Food,S102,Dubai Central,Lulu,361,348,45.78,61.9,21541.2,15931.44,3141.47,378,0,0
ORD760,2024-12-08,2024-12-12,2024-12-14,P1011,Food,S102,Sharjah DC,Lulu,120,108,18.69,29.73,3210.84,2018.52,11693.8,137,0,0
ORD761,2023-06-12,2023-06-16,2023-06-16,P1016,Electronics,S109,Dubai Central,Carrefour,484,467,17.92,29.68,13860.56,8368.64,8492.65,501,1,0
ORD762,2023-07-21,2023-07-29,2023-08-01,P1048,Electronics,S110,Sharjah DC,Lulu,164,156,35.35,42.74,6667.44,5514.6,18624.11,162,0,0
ORD763,2023-04-01,2023-04-10,2023-04-09,P1042,Food,S101,Dubai Central,Noon,110,99,24.79,34.2,3385.8,2454.21,5317.92,126,1,0
ORD764,2023-06-07,2023-06-13,2023-06-13,P1011,Personal Care,S102,Abu Dhabi Hub,Carrefour,225,212,21.38,38.25,8109.0,4532.56,12913.28,210,1,0
ORD765,2023-01-12,2023-01-18,2023-01-21,P1021,Electronics,S102,Dubai Central,Noon,249,237,6.63,9.85,2334.45,1571.31,1401.64,279,0,0
ORD766,2024-04-22,2024-04-29,2024-04-30,P1004,Food,S107,Sharjah DC,Spinneys,275,256,9.05,15.71,4021.76,2316.8,12512.95,281,0,0
ORD767,2023-06-02,2023-06-05,2023-06-08,P1014,Personal Care,S108,Dubai Central,Lulu,435,421,32.81,55.82,23500.22,13813.01,3208.99,448,0,0
ORD768,2024-06-16,2024-06-25,2024-06-26,P1032,Food,S105,Sharjah DC,Noon,286,282,15.53,21.39,6031.98,4379.46,2127.24,307,0,0
ORD769,2023-05-28,2023-06-05,2023-06-04,P1043,Food,S104,Sharjah DC,Spinneys,124,116,41.64,59.55,6907.8,4830.24,11572.68,134,1,0
ORD770,2023-07-24,2023-07-30,2023-07-28,P1027,Personal Care,S107,Abu Dhabi Hub,Amazon,414,400,46.0,62.87,25148.0,18400.0,7043.42,426,1,0
ORD771,2023-12-22,2023-12-27,2023-12-30,P1015,Electronics,S104,Dubai Central,Carrefour,364,351,18.91,29.75,10442.25,6637.41,8777.38,334,0,0
ORD772,2023-06-01,2023-06-10,2023-06-08,P1035,Personal Care,S104,Sharjah DC,Lulu,486,474,42.38,64.07,30369.18,20088.12,12688.91,514,1,0
ORD773,2024-02-18,2024-02-22,2024-02-21,P1015,Food,S108,Sharjah DC,Spinneys,213,201,14.01,22.54,4530.54,2816.01,13459.45,186,1,0
ORD774,2024-09-17,2024-09-20,2024-09-23,P1010,Personal Care,S104,Abu Dhabi Hub,Amazon,469,454,46.82,74.75,33936.5,21256.28,5843.85,482,0,0
ORD775,2023-06-05,2023-06-12,2023-06-10,P1036,Electronics,S107,Sharjah DC,Lulu,459,457,9.6,13.77,6292.89,4387.2,16408.41,484,1,0
ORD776,2024-04-15,2024-04-21,2024-04-24,P1005,Food,S103,Dubai Central,Noon,354,334,38.2,66.8,22311.2,12758.8,9248.25,331,0,0
ORD777,2023-02-05,2023-02-09,2023-02-08,P1035,Food,S109,Dubai Central,Carrefour,314,305,32.59,57.35,17491.75,9939.95,5092.34,341,1,0
ORD778,2024-05-10,2024-05-17,2024-05-15,P1026,Food,S105,Dubai Central,Noon,494,478,40.17,48.5,23183.0,19201.26,11443.58,505,1,0
ORD779,2024-06-23,2024-07-01,2024-06-29,P1014,Personal Care,S109,Abu Dhabi Hub,Carrefour,117,101,5.15,7.64,771.64,520.15,14505.02,128,1,0
ORD780,2023-09-15,2023-09-25,2023-09-27,P1014,Personal Care,S103,Dubai Central,Spinneys,232,214,46.43,63.69,13629.66,9936.02,12167.3,216,0,0
ORD781,2023-08-29,2023-09-06,2023-09-07,P1017,Electronics,S106,Abu Dhabi Hub,Amazon,322,319,41.95,65.26,20817.94,13382.05,12246.63,344,0,0
ORD782,2023-03-27,2023-03-31,2023-03-29,P1020,Personal Care,S101,Abu Dhabi Hub,Amazon,439,434,33.62,56.42,24486.28,14591.08,9453.72,421,1,0
ORD783,2024-02-24,2024-02-29,2024-02-28,P1012,Personal Care,S102,Abu Dhabi Hub,Spinneys,183,181,38.84,54.61,9884.41,7030.04,18286.25,211,1,0
ORD784,2024-03-18,2024-03-28,2024-03-26,P1027,Food,S102,Sharjah DC,Lulu,446,440,47.25,83.84,36889.6,20790.0,9116.94,459,1,0
ORD785,2024-08-23,2024-08-30,2024-08-30,P1023,Food,S103,Abu Dhabi Hub,Spinneys,334,334,48.32,65.43,21853.62,16138.88,16089.6,327,1,1
ORD786,2024-10-19,2024-10-26,2024-10-26,P1002,Food,S110,Dubai Central,Amazon,384,368,39.3,55.87,20560.16,14462.4,7542.12,364,1,0
ORD787,2023-03-22,2023-03-30,2023-03-30,P1026,Food,S105,Abu Dhabi Hub,Noon,94,94,47.11,56.75,5334.5,4428.34,1519.2,87,1,1
ORD788,2023-05-04,2023-05-09,2023-05-12,P1042,Food,S101,Sharjah DC,Spinneys,132,121,43.52,61.61,7454.81,5265.92,19210.18,113,0,0
ORD789,2024-10-27,2024-11-03,2024-11-04,P1015,Electronics,S104,Abu Dhabi Hub,Spinneys,97,88,13.56,20.62,1814.56,1193.28,11355.81,83,0,0
ORD790,2023-08-03,2023-08-10,2023-08-12,P1020,Electronics,S105,Abu Dhabi Hub,Carrefour,118,107,7.54,12.97,1387.79,806.78,6026.47,94,0,0
ORD791,2024-04-28,2024-05-03,2024-05-01,P1002,Personal Care,S105,Abu Dhabi Hub,Lulu,208,204,18.4,30.32,6185.28,3753.6,13030.67,181,1,0
ORD792,2024-01-11,2024-01-16,2024-01-18,P1021,Electronics,S110,Dubai Central,Noon,208,198,8.34,11.38,2253.24,1651.32,18175.73,217,0,0
ORD793,2023-11-09,2023-11-13,2023-11-15,P1024,Food,S105,Sharjah DC,Carrefour,465,459,9.91,13.12,6022.08,4548.69,11591.71,452,0,0
ORD794,2023-03-10,2023-03-17,2023-03-15,P1014,Electronics,S105,Dubai Central,Carrefour,217,198,33.34,47.17,9339.66,6601.32,15576.98,223,1,0
ORD795,2024-10-17,2024-10-25,2024-10-25,P1004,Personal Care,S106,Sharjah DC,Lulu,138,123,44.93,55.1,6777.3,5526.39,17135.34,120,1,0
ORD796,2023-12-23,2023-12-26,2023-12-27,P1049,Personal Care,S103,Sharjah DC,Lulu,95,77,34.51,56.05,4315.85,2657.27,18934.97,79,0,0
ORD797,2024-03-19,2024-03-26,2024-03-27,P1015,Electronics,S101,Sharjah DC,Lulu,333,324,44.24,71.12,23042.88,14333.76,10359.52,317,0,0
ORD798,2024-12-12,2024-12-17,2024-12-15,P1038,Food,S109,Abu Dhabi Hub,Noon,256,239,24.43,39.21,9371.19,5838.77,7926.74,282,1,0
ORD799,2023-03-04,2023-03-08,2023-03-11,P1047,Personal Care,S101,Sharjah DC,Lulu,181,176,21.96,32.25,5676.0,3864.96,18658.54,208,0,0
ORD800,2024-09-18,2024-09-28,2024-10-01,P1009,Electronics,S108,Sharjah DC,Spinneys,222,209,11.58,20.4,4263.6,2420.22,12080.86,209,0,0
ORD801,2024-12-05,2024-12-13,2024-12-11,P1029,Food,S102,Sharjah DC,Lulu,65,51,38.13,46.5,2371.5,1944.63,9990.87,86,1,0
ORD802,2023-02-24,2023-03-04,2023-03-07,P1034,Electronics,S109,Sharjah DC,Amazon,53,37,29.95,39.48,1460.76,1108.15,2213.2,65,0,0
ORD803,2024-09-17,2024-09-27,2024-09-26,P1019,Personal Care,S107,Dubai Central,Noon,422,403,49.0,82.53,33259.59,19747.0,10989.09,406,1,0
ORD804,2023-04-20,2023-04-25,2023-04-24,P1004,Electronics,S109,Sharjah DC,Lulu,291,291,19.96,26.84,7810.44,5808.36,13727.03,272,1,1
ORD805,2024-10-24,2024-11-03,2024-11-02,P1043,Food,S108,Dubai Central,Spinneys,119,107,24.09,40.19,4300.33,2577.63,7298.54,147,1,0
ORD806,2024-12-13,2024-12-22,2024-12-20,P1005,Personal Care,S103,Sharjah DC,Lulu,459,440,19.1,34.34,15109.6,8404.0,18981.78,469,1,0
ORD807,2024-02-18,2024-02-26,2024-02-25,P1038,Personal Care,S109,Abu Dhabi Hub,Lulu,228,218,39.5,54.18,11811.24,8611.0,12292.66,204,1,0
ORD808,2024-02-25,2024-03-03,2024-03-05,P1047,Food,S106,Sharjah DC,Amazon,456,438,8.63,11.46,5019.48,3779.94,9679.09,471,0,0
ORD809,2023-02-14,2023-02-18,2023-02-18,P1026,Personal Care,S101,Abu Dhabi Hub,Noon,75,63,16.17,19.93,1255.59,1018.71,5272.7,89,1,0
ORD810,2024-04-20,2024-04-24,2024-04-23,P1011,Food,S101,Dubai Central,Lulu,480,468,49.96,71.49,33457.32,23381.28,1737.58,466,1,0
ORD811,2024-06-16,2024-06-25,2024-06-27,P1026,Food,S105,Sharjah DC,Lulu,145,133,26.85,42.75,5685.75,3571.05,11313.29,172,0,0
ORD812,2023-07-20,2023-07-24,2023-07-22,P1039,Personal Care,S108,Sharjah DC,Lulu,132,114,16.59,24.49,2791.86,1891.26,10369.03,146,1,0
ORD813,2023-09-23,2023-09-26,2023-09-28,P1014,Food,S109,Abu Dhabi Hub,Spinneys,326,313,36.84,46.09,14426.17,11530.92,14246.49,314,0,0
ORD814,2024-11-28,2024-12-08,2024-12-10,P1036,Electronics,S110,Dubai Central,Spinneys,481,470,12.24,19.46,9146.2,5752.8,11965.65,473,0,0
ORD815,2023-08-21,2023-08-27,2023-08-25,P1040,Personal Care,S109,Sharjah DC,Noon,416,397,33.94,43.85,17408.45,13474.18,19006.23,428,1,0
ORD816,2024-08-25,2024-08-30,2024-08-31,P1009,Electronics,S107,Sharjah DC,Carrefour,78,72,8.92,13.02,937.44,642.24,17748.0,73,0,0
